corpus	file	width	height	preset	quality	method	zen_bytes	lib_bytes	ratio
cid22	2471234.png	512	512	Default	75	6	8604	8502	1.011997
cid22	262780.png	512	512	Default	75	6	32096	33258	0.965061
cid22	3004909.png	512	512	Default	75	6	25342	25500	0.993804
cid22	3363331.png	512	512	Default	75	6	24804	24930	0.994946
cid22	3623285.png	512	512	Default	75	6	22100	22216	0.994779
cid22	45258.png	512	512	Default	75	6	20292	20224	1.003362
cid22	5212582.png	512	512	Default	75	6	4766	4558	1.045634
cid22	60003.png	512	512	Default	75	6	20740	20918	0.991491
cid22	7062197.png	512	512	Default	75	6	25624	25742	0.995416
cid22	7394483.png	512	512	Default	75	6	14354	14284	1.004901
cid22	EPICA Delta D Plot.png	512	512	Default	75	6	19866	20108	0.987965
cid22	klepas-Gentle-giants-of-the-sea-3.png	512	512	Default	75	6	25906	26178	0.989610
cid22	pexels-photo-1933873.png	512	512	Default	75	6	25078	25520	0.982680
cid22	pexels-photo-3193731.png	512	512	Default	75	6	26836	27398	0.979488
cid22	pexels-photo-4354221.png	512	512	Default	75	6	29468	29522	0.998171
cid22	pexels-photo-7078290.png	512	512	Default	75	6	30222	30480	0.991535
cid22	1001682.png	512	512	Default	90	0	72192	98734	0.731177
cid22	1129482.png	512	512	Default	90	0	17116	16682	1.026016
cid22	1287145.png	512	512	Default	90	0	57594	76414	0.753710
cid22	1454804.png	512	512	Default	90	0	25602	20846	1.228149
cid22	1570264.png	512	512	Default	90	0	100536	97626	1.029808
cid22	162511.png	512	512	Default	90	0	113286	109708	1.032614
cid22	1938351.png	512	512	Default	90	0	35670	36336	0.981671
cid22	21169144185_3f7977cb5a_o.png	512	512	Default	90	0	62100	57528	1.079474
cid22	225284.png	512	512	Default	90	0	110378	114234	0.966245
cid22	2471234.png	512	512	Default	90	0	22192	19442	1.141446
cid22	262780.png	512	512	Default	90	0	77354	83656	0.924668
cid22	3004909.png	512	512	Default	90	0	57732	57222	1.008913
cid22	3363331.png	512	512	Default	90	0	61060	62706	0.973751
cid22	3623285.png	512	512	Default	90	0	50564	52066	0.971152
cid22	45258.png	512	512	Default	90	0	49068	50670	0.968384
cid22	5212582.png	512	512	Default	90	0	12230	12100	1.010744
cid22	60003.png	512	512	Default	90	0	53200	51244	1.038170
cid22	7062197.png	512	512	Default	90	0	56398	51214	1.101222
cid22	7394483.png	512	512	Default	90	0	37484	35300	1.061870
cid22	EPICA Delta D Plot.png	512	512	Default	90	0	39892	35960	1.109344
cid22	klepas-Gentle-giants-of-the-sea-3.png	512	512	Default	90	0	49508	49684	0.996458
cid22	pexels-photo-1933873.png	512	512	Default	90	0	60538	57048	1.061177
cid22	pexels-photo-3193731.png	512	512	Default	90	0	61766	62754	0.984256
cid22	pexels-photo-4354221.png	512	512	Default	90	0	67030	64716	1.035756
cid22	pexels-photo-7078290.png	512	512	Default	90	0	80242	72666	1.104258
cid22	1001682.png	512	512	Default	90	4	69160	69496	0.995165
cid22	1129482.png	512	512	Default	90	4	14758	14726	1.002173
cid22	1287145.png	512	512	Default	90	4	56218	56016	1.003606
cid22	1454804.png	512	512	Default	90	4	19268	19158	1.005742
cid22	1570264.png	512	512	Default	90	4	101098	100370	1.007253
cid22	162511.png	512	512	Default	90	4	106584	107264	0.993661
cid22	1938351.png	512	512	Default	90	4	32002	31518	1.015356
cid22	21169144185_3f7977cb5a_o.png	512	512	Default	90	4	54594	54142	1.008348
cid22	225284.png	512	512	Default	90	4	108126	109752	0.985185
cid22	2471234.png	512	512	Default	90	4	19008	18402	1.032931
cid22	262780.png	512	512	Default	90	4	79688	77700	1.025586
cid22	3004909.png	512	512	Default	90	4	52532	52176	1.006823
