corpus	file	width	height	preset	quality	method	zen_bytes	lib_bytes	ratio
cid22	pexels-photo-7078290.png	512	512	Default	75	6	30592	30480	1.003675
cid22	1001682.png	512	512	Default	90	0	72210	98734	0.731359
cid22	1129482.png	512	512	Default	90	0	17114	16682	1.025896
cid22	1287145.png	512	512	Default	90	0	57628	76414	0.754155
cid22	1454804.png	512	512	Default	90	0	25624	20846	1.229205
cid22	1570264.png	512	512	Default	90	0	100554	97626	1.029992
cid22	162511.png	512	512	Default	90	0	113280	109708	1.032559
cid22	1938351.png	512	512	Default	90	0	35678	36336	0.981891
cid22	21169144185_3f7977cb5a_o.png	512	512	Default	90	0	62036	57528	1.078362
cid22	225284.png	512	512	Default	90	0	110358	114234	0.966070
cid22	2471234.png	512	512	Default	90	0	22138	19442	1.138669
cid22	262780.png	512	512	Default	90	0	77368	83656	0.924835
cid22	3004909.png	512	512	Default	90	0	57720	57222	1.008703
cid22	3363331.png	512	512	Default	90	0	61064	62706	0.973814
cid22	3623285.png	512	512	Default	90	0	50556	52066	0.970998
cid22	45258.png	512	512	Default	90	0	49028	50670	0.967594
cid22	5212582.png	512	512	Default	90	0	12220	12100	1.009917
cid22	60003.png	512	512	Default	90	0	53168	51244	1.037546
cid22	7062197.png	512	512	Default	90	0	56402	51214	1.101300
cid22	7394483.png	512	512	Default	90	0	37476	35300	1.061643
cid22	EPICA Delta D Plot.png	512	512	Default	90	0	39898	35960	1.109511
cid22	klepas-Gentle-giants-of-the-sea-3.png	512	512	Default	90	0	49522	49684	0.996739
cid22	pexels-photo-1933873.png	512	512	Default	90	0	60538	57048	1.061177
cid22	pexels-photo-3193731.png	512	512	Default	90	0	61756	62754	0.984097
cid22	pexels-photo-4354221.png	512	512	Default	90	0	66952	64716	1.034551
cid22	pexels-photo-7078290.png	512	512	Default	90	0	80270	72666	1.104643
cid22	1001682.png	512	512	Default	90	4	69660	69496	1.002360
cid22	1129482.png	512	512	Default	90	4	14778	14726	1.003531
cid22	1287145.png	512	512	Default	90	4	56476	56016	1.008212
cid22	1454804.png	512	512	Default	90	4	19376	19158	1.011379
cid22	1570264.png	512	512	Default	90	4	102098	100370	1.017216
cid22	162511.png	512	512	Default	90	4	107674	107264	1.003822
cid22	1938351.png	512	512	Default	90	4	32064	31518	1.017323
cid22	21169144185_3f7977cb5a_o.png	512	512	Default	90	4	54572	54142	1.007942
cid22	225284.png	512	512	Default	90	4	109036	109752	0.993476
cid22	2471234.png	512	512	Default	90	4	18820	18402	1.022715
cid22	262780.png	512	512	Default	90	4	80076	77700	1.030579
cid22	3004909.png	512	512	Default	90	4	52612	52176	1.008356
cid22	3363331.png	512	512	Default	90	4	57372	56908	1.008154
cid22	3623285.png	512	512	Default	90	4	46210	45998	1.004609
cid22	45258.png	512	512	Default	90	4	44816	44186	1.014258
cid22	5212582.png	512	512	Default	90	4	11870	10466	1.134149
cid22	60003.png	512	512	Default	90	4	46254	46540	0.993855
cid22	7062197.png	512	512	Default	90	4	48248	48226	1.000456
cid22	7394483.png	512	512	Default	90	4	31004	30742	1.008523
cid22	EPICA Delta D Plot.png	512	512	Default	90	4	31328	31810	0.984848
cid22	klepas-Gentle-giants-of-the-sea-3.png	512	512	Default	90	4	43566	43600	0.999220
cid22	pexels-photo-1933873.png	512	512	Default	90	4	52522	52504	1.000343
cid22	pexels-photo-3193731.png	512	512	Default	90	4	57310	56550	1.013439
cid22	pexels-photo-4354221.png	512	512	Default	90	4	61326	60632	1.011446
cid22	pexels-photo-7078290.png	512	512	Default	90	4	70854	71162	0.995672
cid22	1001682.png	512	512	Default	90	6	68866	68352	1.007520
cid22	1129482.png	512	512	Default	90	6	14552	14480	1.004972
cid22	1287145.png	512	512	Default	90	6	55728	55048	1.012353
cid22	1454804.png	512	512	Default	90	6	19092	17948	1.063740
cid22	1570264.png	512	512	Default	90	6	100546	99128	1.014305
cid22	162511.png	512	512	Default	90	6	106070	105994	1.000717
cid22	1938351.png	512	512	Default	90	6	28740	28056	1.024380
cid22	21169144185_3f7977cb5a_o.png	512	512	Default	90	6	53882	53212	1.012591
cid22	225284.png	512	512	Default	90	6	107896	108862	0.991126
cid22	2471234.png	512	512	Default	90	6	18220	17510	1.040548
cid22	262780.png	512	512	Default	90	6	76858	75158	1.022619
cid22	3004909.png	512	512	Default	90	6	51356	50518	1.016588
cid22	3363331.png	512	512	Default	90	6	54240	54660	0.992316
cid22	3623285.png	512	512	Default	90	6	45432	45182	1.005533
cid22	45258.png	512	512	Default	90	6	43902	42942	1.022356
cid22	5212582.png	512	512	Default	90	6	10304	10334	0.997097
cid22	60003.png	512	512	Default	90	6	44736	45102	0.991885
cid22	7062197.png	512	512	Default	90	6	47694	47644	1.001049
cid22	7394483.png	512	512	Default	90	6	30332	29932	1.013364
cid22	EPICA Delta D Plot.png	512	512	Default	90	6	30982	31454	0.984994
cid22	klepas-Gentle-giants-of-the-sea-3.png	512	512	Default	90	6	43186	43302	0.997321
cid22	pexels-photo-1933873.png	512	512	Default	90	6	51088	51010	1.001529
cid22	pexels-photo-3193731.png	512	512	Default	90	6	55624	54934	1.012561
cid22	pexels-photo-4354221.png	512	512	Default	90	6	59618	58454	1.019913
cid22	pexels-photo-7078290.png	512	512	Default	90	6	69428	68574	1.012454
cid22	1001682.png	512	512	Photo	25	0	16632	25946	0.641024
cid22	1129482.png	512	512	Photo	25	0	6032	8100	0.744691
cid22	1287145.png	512	512	Photo	25	0	13064	20868	0.626030
cid22	1454804.png	512	512	Photo	25	0	6812	6828	0.997657
cid22	1570264.png	512	512	Photo	25	0	29604	25570	1.157763
cid22	162511.png	512	512	Photo	25	0	37874	39488	0.959127
cid22	1938351.png	512	512	Photo	25	0	6126	7484	0.818546
cid22	21169144185_3f7977cb5a_o.png	512	512	Photo	25	0	20534	22112	0.928636
cid22	225284.png	512	512	Photo	25	0	34540	39166	0.881887
cid22	2471234.png	512	512	Photo	25	0	5046	5182	0.973755
cid22	262780.png	512	512	Photo	25	0	15854	17272	0.917902
cid22	3004909.png	512	512	Photo	25	0	16296	18950	0.859947
cid22	3363331.png	512	512	Photo	25	0	13436	17056	0.787758
cid22	3623285.png	512	512	Photo	25	0	12694	15454	0.821405
cid22	45258.png	512	512	Photo	25	0	12016	14744	0.814976
cid22	5212582.png	512	512	Photo	25	0	2922	2946	0.991853
cid22	60003.png	512	512	Photo	25	0	13726	16916	0.811421
cid22	7062197.png	512	512	Photo	25	0	16812	18210	0.923229
