corpus	file	width	height	preset	quality	method	zen_bytes	lib_bytes	ratio
imagemagick	05f9a4950f55e2b5.png	47	63	Photo	25	0	324	186	1.741935
imagemagick	062e61dfe5ad286a.png	17	17	Photo	25	0	372	368	1.010870
imagemagick	0f6f860e54200b93.png	33	33	Photo	25	0	786	794	0.989924
imagemagick	17e8576c6737621d.png	65	65	Photo	25	0	136	144	0.944444
imagemagick	196c275bd70b20c4.png	16	16	Photo	25	0	192	216	0.888889
imagemagick	21ca18a5e5bc7e6f.png	9	9	Photo	25	0	70	70	1.000000
imagemagick	23ab90d19206c7c8.png	65	65	Photo	25	0	500	200	2.500000
imagemagick	26c0760a6b3e3a57.png	128	128	Photo	25	0	6326	6372	0.992781
imagemagick	27213a66dac130d0.png	17	17	Photo	25	0	82	80	1.025000
imagemagick	2f8f3cf9c36be351.png	64	64	Photo	25	0	108	92	1.173913
imagemagick	35b3a0d91b73d1ac.png	17	17	Photo	25	0	318	328	0.969512
imagemagick	3b00867dddc094ef.png	17	17	Photo	25	0	366	348	1.051724
imagemagick	3e0f92d9c81c539b.png	33	33	Photo	25	0	246	150	1.640000
imagemagick	40020b9d382becbf.png	16	16	Photo	25	0	46	48	0.958333
imagemagick	4446a3cf3071185f.png	47	63	Photo	25	0	1450	1720	0.843023
imagemagick	51a4b465d02f9b25.png	17	17	Photo	25	0	62	70	0.885714
imagemagick	52f964b4ec7c6ac3.png	16	16	Photo	25	0	190	218	0.871560
imagemagick	551d6eddbdd51d87.png	16	16	Photo	25	0	96	130	0.738462
imagemagick	56dd0cf783f21d78.png	17	17	Photo	25	0	62	70	0.885714
imagemagick	57c71e40854e6032.png	96	96	Photo	25	0	134	102	1.313725
imagemagick	5ac66cb33cccb0b1.png	128	128	Photo	25	0	5868	5902	0.994239
imagemagick	5e0c70aa8fd63b8f.png	47	63	Photo	25	0	324	186	1.741935
imagemagick	621b73a41f5ae344.png	17	17	Photo	25	0	62	70	0.885714
imagemagick	680167d5746325a3.png	32	32	Photo	25	0	184	144	1.277778
imagemagick	6b2bb39e16550274.png	31	17	Photo	25	0	422	430	0.981395
imagemagick	6bc365fcb5eae6b1.png	16	16	Photo	25	0	192	216	0.888889
imagemagick	6da500e23379b371.png	17	17	Photo	25	0	318	326	0.975460
imagemagick	7742be090de4a70a.png	7	7	Photo	25	0	72	84	0.857143
imagemagick	78c0428e5f09bee0.png	16	16	Photo	25	0	46	48	0.958333
imagemagick	7e8bbc31c6b7d052.png	47	63	Photo	25	0	324	186	1.741935
